aika,arvo
2018-06-01 15:20:09,32.8
2018-06-01 15:30:10,32.8
2018-06-01 15:40:12,32.8
2018-06-01 15:50:13,32.8
2018-06-01 16:00:15,32.8
2018-06-01 16:10:15,32.8
2018-06-01 16:20:17,32.8
2018-06-01 16:30:18,32.8
2018-06-01 16:40:21,32.8
2018-06-01 16:50:22,32.8
2018-06-01 17:00:22,32.6
2018-06-01 17:10:24,32.5
2018-06-01 17:20:25,32.5
2018-06-01 17:30:27,32.4
2018-06-01 17:40:28,32.3
2018-06-01 17:50:29,32.3
2018-06-01 18:00:31,32.2
2018-06-01 18:10:31,32.2
2018-06-01 18:20:32,32.1
2018-06-01 18:30:33,32.1
2018-06-01 18:40:33,32
2018-06-01 18:50:34,31.9
2018-06-01 19:00:35,31.9
2018-06-01 19:10:36,31.9
2018-06-01 19:20:37,31.8
2018-06-01 19:30:38,31.8
2018-06-01 19:40:40,31.7
2018-06-01 19:50:41,31.7
2018-06-01 20:00:42,31.7
2018-06-01 20:10:42,31.6
2018-06-01 20:20:44,31.6
2018-06-01 20:30:45,31.6
2018-06-01 20:40:45,31.6
2018-06-01 20:50:46,31.5
2018-06-01 21:00:47,31.5
2018-06-01 21:10:47,31.5
2018-06-01 21:20:49,31.5
2018-06-01 21:30:50,31.4
2018-06-01 21:40:50,31.4
2018-06-01 21:50:51,31.4
2018-06-01 22:00:52,31.3
2018-06-01 22:10:53,31.3
2018-06-01 22:20:55,31.3
2018-06-01 22:30:55,31.3
2018-06-01 22:40:57,31.3
2018-06-01 22:50:57,31.3
2018-06-01 23:00:59,31.3
2018-06-01 23:11:00,31.2
2018-06-01 23:21:00,31.2
2018-06-01 23:31:02,31.2
2018-06-01 23:41:02,31.2
2018-06-01 23:51:03,31.1
2018-06-02 00:01:05,31.1
2018-06-02 00:11:06,31.1
2018-06-02 00:21:07,31.1
2018-06-02 00:31:10,31.1
2018-06-02 00:41:13,31.1
2018-06-02 00:51:14,31
2018-06-02 01:01:15,31
2018-06-02 01:11:16,31
2018-06-02 01:21:16,31
2018-06-02 01:31:18,30.9
2018-06-02 01:41:20,30.9
2018-06-02 01:51:21,30.9
2018-06-02 02:01:23,30.8
2018-06-02 02:11:24,30.8
2018-06-02 02:21:25,30.8
2018-06-02 02:31:28,30.8
2018-06-02 02:41:28,30.8
2018-06-02 02:51:29,30.8
2018-06-02 03:01:30,30.8
2018-06-02 03:11:32,30.7
2018-06-02 03:21:33,30.6
2018-06-02 03:31:34,30.6
2018-06-02 03:41:36,30.6
2018-06-02 03:51:37,30.6
2018-06-02 04:01:38,30.6
2018-06-02 04:11:39,30.6
2018-06-02 04:21:40,30.6
2018-06-02 04:31:41,30.6
2018-06-02 04:41:43,30.6
2018-06-02 04:51:43,30.6
2018-06-02 05:01:45,30.6
2018-06-02 05:11:46,30.5
2018-06-02 05:21:47,30.5
2018-06-02 05:31:48,30.5
2018-06-02 05:41:50,30.5
2018-06-02 05:51:51,30.6
2018-06-02 06:01:52,30.5
2018-06-02 06:11:54,30.5
2018-06-02 06:21:55,30.5
2018-06-02 06:31:56,30.5
2018-06-02 06:41:57,30.5
2018-06-02 06:51:58,30.6
2018-06-02 07:01:59,30.8
2018-06-02 07:11:59,30.8
2018-06-02 07:22:00,31
2018-06-02 07:32:01,31
2018-06-02 07:42:02,31.1
2018-06-02 07:52:03,31.1
2018-06-02 08:02:04,31.1
2018-06-02 08:12:07,31.2
2018-06-02 08:22:08,31.3
2018-06-02 08:32:09,31.4
2018-06-02 08:42:10,31.3
2018-06-02 08:52:11,31.5
2018-06-02 09:02:13,31.5
2018-06-02 09:12:13,31.5
2018-06-02 09:22:15,31.5
2018-06-02 09:32:15,31.5
2018-06-02 09:42:17,31.5
2018-06-02 09:52:18,31.5
2018-06-02 10:02:19,31.5
2018-06-02 10:12:20,31.4
2018-06-02 10:22:20,31.5
2018-06-02 10:32:21,31.4
2018-06-02 10:42:23,31.4
2018-06-02 10:52:23,31.5
2018-06-02 11:02:24,31.5
2018-06-02 11:12:25,31.4
2018-06-02 11:22:26,31.4
2018-06-02 11:32:27,31.4
2018-06-02 11:42:28,31.4
2018-06-02 11:52:29,31.3
2018-06-02 12:02:29,31.3
2018-06-02 12:12:30,31.4
2018-06-02 12:22:32,31.4
2018-06-02 12:32:34,31.4
2018-06-02 12:42:34,31.4
2018-06-02 12:52:35,31.4
2018-06-02 13:02:36,31.4
2018-06-02 13:12:37,31.3
2018-06-02 13:22:38,31.4
2018-06-02 13:32:38,31.4
2018-06-02 13:42:39,31.4
2018-06-02 13:52:40,31.4
2018-06-02 14:02:41,31.4
2018-06-02 14:12:41,31.4
2018-06-02 14:22:42,31.4
2018-06-02 14:32:43,31.4
2018-06-02 14:42:44,31.4
2018-06-02 14:52:45,31.4
2018-06-02 15:02:46,31.4
2018-06-02 15:12:46,31.4
2018-06-02 15:22:47,31.4
2018-06-02 15:32:48,31.4
2018-06-02 15:42:49,31.4
2018-06-02 15:52:50,31.3
2018-06-02 16:02:51,31.4
2018-06-02 16:12:53,31.4
2018-06-02 16:22:54,31.4
2018-06-02 16:32:56,31.4
2018-06-02 16:42:57,31.4
2018-06-02 16:52:58,31.4
2018-06-02 17:03:00,31.4
2018-06-02 17:13:01,31.4
2018-06-02 17:23:03,31.3
2018-06-02 17:33:04,31.4
2018-06-02 17:43:05,31.4
2018-06-02 17:53:06,31.4
2018-06-02 18:03:06,31.4
2018-06-02 18:13:08,31.4
2018-06-02 18:23:09,31.4
2018-06-02 18:33:09,31.3
2018-06-02 18:43:11,31.3
2018-06-02 18:53:12,31.4
2018-06-02 19:03:13,31.3
2018-06-02 19:13:13,31.3
2018-06-02 19:23:14,31.3
2018-06-02 19:33:15,31.3
2018-06-02 19:43:15,31.3
2018-06-02 19:53:17,31.3
2018-06-02 20:03:18,31.3
2018-06-02 20:13:18,31.3
2018-06-02 20:23:20,31.3
2018-06-02 20:33:21,31.3
2018-06-02 20:43:22,31.3
2018-06-02 20:53:23,31.3
2018-06-02 21:03:24,31.3
2018-06-02 21:13:25,31.3
2018-06-02 21:23:26,31.3
2018-06-02 21:33:27,31.3
2018-06-02 21:43:28,31.2
2018-06-02 21:53:28,31.3
2018-06-02 22:03:31,31.2
2018-06-02 22:13:31,31.2
2018-06-02 22:23:33,31.3
2018-06-02 22:33:34,31.2
2018-06-02 22:43:36,31.2
2018-06-02 22:53:38,31.2
2018-06-02 23:03:39,31.2
2018-06-02 23:13:42,31.2
2018-06-02 23:23:42,31.1
2018-06-02 23:33:43,31.1
2018-06-02 23:43:44,31.1
2018-06-02 23:53:45,31.1
2018-06-03 00:03:47,31.1
2018-06-03 00:13:48,31.1
2018-06-03 00:23:49,31.1
2018-06-03 00:33:50,31.1
2018-06-03 00:43:51,31.1
2018-06-03 00:53:52,31.1
2018-06-03 01:03:52,31
2018-06-03 01:13:54,30.9
2018-06-03 01:23:54,30.9
2018-06-03 01:33:56,30.9
2018-06-03 01:43:57,30.9
2018-06-03 01:53:58,30.9
2018-06-03 02:03:59,30.9
2018-06-03 02:14:00,30.8
2018-06-03 02:24:01,30.8
2018-06-03 02:34:02,30.8
2018-06-03 02:44:03,30.8
2018-06-03 02:54:04,30.8
2018-06-03 03:04:04,30.8
2018-06-03 03:14:05,30.8
2018-06-03 03:24:06,30.7
2018-06-03 03:34:07,30.7
2018-06-03 03:44:09,30.6
2018-06-03 03:54:10,30.6
2018-06-03 04:04:12,30.6
2018-06-03 04:14:13,30.6
2018-06-03 04:24:14,30.6
2018-06-03 04:34:14,30.6
2018-06-03 04:44:15,30.6
2018-06-03 04:54:16,30.6
2018-06-03 05:04:16,30.6
2018-06-03 05:14:18,30.5
2018-06-03 05:24:19,30.5
2018-06-03 05:34:20,30.5
2018-06-03 05:44:21,30.6
2018-06-03 05:54:23,30.6
2018-06-03 06:04:25,30.6
2018-06-03 06:14:26,30.6
2018-06-03 06:24:27,30.6
2018-06-03 06:34:28,30.5
2018-06-03 06:44:29,30.5
2018-06-03 06:54:30,30.5
2018-06-03 07:04:31,30.6
2018-06-03 07:14:32,30.7
2018-06-03 07:24:32,30.7
2018-06-03 07:34:33,30.8
2018-06-03 07:44:35,30.8
2018-06-03 07:54:37,30.8
2018-06-03 08:04:38,31
2018-06-03 08:14:39,31.1
2018-06-03 08:24:41,31.1
2018-06-03 08:34:43,31.1
2018-06-03 08:44:44,31.2
2018-06-03 08:54:45,31.3
2018-06-03 09:04:46,31.3
2018-06-03 09:14:47,31.3
2018-06-03 09:24:47,31.3
2018-06-03 09:34:48,31.3
2018-06-03 09:44:50,31.4
2018-06-03 09:54:51,31.4
2018-06-03 10:04:52,31.4
2018-06-03 10:14:52,31.3
2018-06-03 10:24:53,31.3
2018-06-03 10:34:54,31.3
2018-06-03 10:44:55,31.3
2018-06-03 10:54:57,31.3
2018-06-03 11:04:58,31.3
2018-06-03 11:15:00,31.3
2018-06-03 11:25:01,31.3
2018-06-03 11:35:01,31.3
2018-06-03 11:45:02,31.3
2018-06-03 11:55:03,31.3
2018-06-03 12:05:04,31.3
2018-06-03 12:15:05,31.3
2018-06-03 12:25:06,31.3
2018-06-03 12:35:09,31.3
2018-06-03 12:45:10,31.3
2018-06-03 12:55:11,31.3
2018-06-03 13:05:12,31.3
2018-06-03 13:15:13,31.3
2018-06-03 13:25:17,31.3
2018-06-03 13:35:18,31.3
2018-06-03 13:45:19,31.3
2018-06-03 13:55:20,31.3
2018-06-03 14:05:21,31.3
2018-06-03 14:15:21,31.3
2018-06-03 14:25:22,31.3
2018-06-03 14:35:24,31.3
2018-06-03 14:45:25,31.3
2018-06-03 14:55:26,31.3
2018-06-03 15:05:26,31.3
2018-06-03 15:15:29,31.3
2018-06-03 15:25:30,31.3
2018-06-03 15:35:32,31.3
2018-06-03 15:45:33,31.3
2018-06-03 15:55:35,31.3
2018-06-03 16:05:35,31.3
2018-06-03 16:15:37,31.3
2018-06-03 16:25:38,31.3
2018-06-03 16:35:39,31.3
2018-06-03 16:45:40,31.3
2018-06-03 16:55:41,31.3
2018-06-03 17:05:42,31.3
2018-06-03 17:15:44,31.3
2018-06-03 17:25:44,31.3
2018-06-03 17:35:46,31.3
2018-06-03 17:45:47,31.3
2018-06-03 17:55:48,31.3
2018-06-03 18:05:49,31.3
2018-06-03 18:15:52,31.3
2018-06-03 18:25:53,31.2
2018-06-03 18:35:54,31.3
2018-06-03 18:45:55,31.2
2018-06-03 18:55:56,31.2
2018-06-03 19:05:56,31.2
2018-06-03 19:15:57,31.2
2018-06-03 19:25:58,31.1
2018-06-03 19:35:58,31.2
2018-06-03 19:46:00,31.1
2018-06-03 19:56:01,31.1
2018-06-03 20:06:01,31.1
2018-06-03 20:16:02,31.1
2018-06-03 20:26:03,31.1
2018-06-03 20:36:04,31.1
2018-06-03 20:46:05,31.1
2018-06-03 20:56:06,31.1
2018-06-03 21:06:07,31.1
2018-06-03 21:16:08,31.1
2018-06-03 21:26:09,31.1
2018-06-03 21:36:10,31.1
2018-06-03 21:46:11,31.1
2018-06-03 21:56:12,31
2018-06-03 22:06:13,31
2018-06-03 22:16:13,31
2018-06-03 22:26:15,30.9
2018-06-03 22:36:15,30.9
2018-06-03 22:46:17,30.8
2018-06-03 22:56:18,30.9
2018-06-03 23:06:19,30.9
2018-06-03 23:16:20,30.8
2018-06-03 23:26:22,30.8
2018-06-03 23:36:23,30.8
2018-06-03 23:46:24,30.8
2018-06-03 23:56:25,30.8
2018-06-04 00:06:27,30.8
2018-06-04 00:16:28,30.8
2018-06-04 00:26:28,30.7
2018-06-04 00:36:29,30.7
2018-06-04 00:46:30,30.7
2018-06-04 00:56:31,30.7
2018-06-04 01:06:32,30.6
2018-06-04 01:16:33,30.6
2018-06-04 01:26:35,30.6
2018-06-04 01:36:35,30.6
2018-06-04 01:46:36,30.6
2018-06-04 01:56:37,30.6
2018-06-04 02:06:38,30.6
2018-06-04 02:16:40,30.6
2018-06-04 02:26:41,30.6
2018-06-04 02:36:42,30.5
2018-06-04 02:46:43,30.5
2018-06-04 02:56:44,30.4
2018-06-04 03:06:45,30.4
2018-06-04 03:16:45,30.4
2018-06-04 03:26:46,30.4
2018-06-04 03:36:47,30.4
2018-06-04 03:46:47,30.4
2018-06-04 03:56:49,30.4
2018-06-04 04:06:49,30.4
2018-06-04 04:16:52,30.3
2018-06-04 04:26:53,30.3
2018-06-04 04:36:54,30.3
2018-06-04 04:46:55,30.2
2018-06-04 04:56:56,30.2
2018-06-04 05:06:58,30.2
2018-06-04 05:17:00,30.2
2018-06-04 05:27:01,30.2
2018-06-04 05:37:02,30.2
2018-06-04 05:47:03,30.2
2018-06-04 05:57:05,30.2
2018-06-04 06:07:06,30.2
2018-06-04 06:17:06,30.2
2018-06-04 06:27:09,30.2
2018-06-04 06:37:10,30.2
2018-06-04 06:47:10,30.2
2018-06-04 06:57:11,30.2
2018-06-04 07:07:14,30.2
2018-06-04 07:17:15,30.2
2018-06-04 07:27:16,30.1
2018-06-04 07:37:17,30
2018-06-04 07:47:18,30
2018-06-04 07:57:18,30
2018-06-04 08:07:21,30
2018-06-04 08:17:21,29.9
2018-06-04 08:27:22,29.8
2018-06-04 08:37:23,29.8
2018-06-04 08:47:24,29.8
2018-06-04 08:57:25,29.8
2018-06-04 09:07:25,29.7
2018-06-04 09:17:26,29.6
2018-06-04 09:27:27,29.6
2018-06-04 09:37:28,29.6
2018-06-04 09:47:29,29.6
2018-06-04 09:57:30,29.4
2018-06-04 10:07:31,29.3
2018-06-04 10:17:33,29.3
2018-06-04 10:27:34,29.3
2018-06-04 10:37:35,29.2
2018-06-04 10:47:37,29.1
2018-06-04 10:57:38,29.1
2018-06-04 11:07:39,29.1
2018-06-04 11:17:40,29
2018-06-04 11:27:41,29
2018-06-04 11:37:41,28.9
2018-06-04 11:47:42,28.9
2018-06-04 11:57:44,28.9
2018-06-04 12:07:45,28.9
2018-06-04 12:17:46,28.9
2018-06-04 12:27:47,29.1
2018-06-04 12:37:48,29.1
2018-06-04 12:47:49,29.2
2018-06-04 12:57:51,29.2
2018-06-04 13:07:52,29.3
2018-06-04 13:17:53,29.3
2018-06-04 13:27:55,29.4
2018-06-04 13:37:56,29.5
2018-06-04 13:47:57,29.5
2018-06-04 13:57:58,29.5
2018-06-04 14:07:59,29.6
2018-06-04 14:17:59,29.6
2018-06-04 14:28:00,29.6
2018-06-04 14:38:01,29.6
2018-06-04 14:48:03,29.6
2018-06-04 14:58:03,29.6
2018-06-04 15:08:05,29.6
2018-06-04 15:18:06,29.6
2018-06-04 15:28:08,29.6
2018-06-04 15:38:08,29.5
2018-06-04 15:48:09,29.4
2018-06-04 15:58:10,29.3
2018-06-04 16:08:11,29.3
2018-06-04 16:18:12,29.3
2018-06-04 16:28:12,29.1
2018-06-04 16:38:13,29.1
2018-06-04 16:48:16,29.1
2018-06-04 16:58:16,29.1
2018-06-04 17:08:17,29.1
2018-06-04 17:18:19,29.1
2018-06-04 17:28:19,29
2018-06-04 17:38:21,28.9
2018-06-04 17:48:21,28.9
2018-06-04 17:58:22,28.9
2018-06-04 18:08:23,28.9
2018-06-04 18:18:23,28.9
2018-06-04 18:24:32,0
2018-06-04 18:34:37,28.6
2018-06-04 18:44:38,28.5
2018-06-04 18:54:40,28.5
2018-06-04 19:04:40,28.3
2018-06-04 19:14:42,28.3
2018-06-04 19:24:43,28.3
2018-06-04 19:34:45,28.1
2018-06-04 19:44:46,27.7
2018-06-04 19:54:48,27.6
2018-06-04 20:04:50,27.2
2018-06-04 20:14:53,27
2018-06-04 20:24:56,26.8
2018-06-04 20:34:57,26.4
2018-06-04 20:44:57,28.9
2018-06-04 20:54:58,28.8
2018-06-04 21:04:59,28.8
2018-06-04 21:15:00,28.7
2018-06-04 21:25:01,28.6
2018-06-04 21:35:03,28.6
2018-06-04 21:45:05,28.6
2018-06-04 21:55:06,28.6
2018-06-04 22:05:07,28.4
2018-06-04 22:15:08,28.5
2018-06-04 22:25:09,28.4
2018-06-04 22:35:09,28.4
2018-06-04 22:45:10,28.4
2018-06-04 22:55:12,28.3
2018-06-04 23:05:13,28.2
2018-06-04 23:15:14,28.2
2018-06-04 23:25:16,28.2
2018-06-04 23:35:16,28.2
2018-06-04 23:45:19,28.2
2018-06-04 23:55:20,28.1
2018-06-05 00:05:20,28.1
2018-06-05 00:15:21,28
2018-06-05 00:25:22,27.9
2018-06-05 00:35:23,28
2018-06-05 00:45:24,27.9
2018-06-05 00:55:26,27.9
2018-06-05 01:05:27,27.9
2018-06-05 01:15:28,27.9
2018-06-05 01:25:32,27.9
2018-06-05 01:35:33,27.8
2018-06-05 01:45:34,27.8
2018-06-05 01:55:35,27.8
2018-06-05 02:05:36,27.7
2018-06-05 02:15:37,27.6
2018-06-05 02:25:39,27.6
2018-06-05 02:35:40,27.6
2018-06-05 02:45:41,27.6
2018-06-05 02:55:42,27.6
2018-06-05 03:05:43,27.6
2018-06-05 03:15:44,27.6
2018-06-05 03:25:45,27.5
2018-06-05 03:35:47,27.5
2018-06-05 03:45:48,27.4
2018-06-05 03:55:49,27.4
2018-06-05 04:05:50,27.4
2018-06-05 04:15:51,27.4
2018-06-05 04:25:53,27.4
2018-06-05 04:35:54,27.4
2018-06-05 04:45:55,27.4
2018-06-05 04:55:56,27.3
2018-06-05 05:05:57,27.4
2018-06-05 05:15:58,27.2
2018-06-05 05:25:58,27.3
2018-06-05 05:35:59,27.2
2018-06-05 05:46:00,27.3
2018-06-05 05:56:01,27.2
2018-06-05 06:06:02,27.1
2018-06-05 06:16:03,27.1
2018-06-05 06:26:04,27.1
2018-06-05 06:36:05,27.1
2018-06-05 06:46:05,27.1
2018-06-05 06:56:07,27.1
2018-06-05 07:06:08,27.1
2018-06-05 07:16:09,27.1
2018-06-05 07:26:10,27.1
2018-06-05 07:36:10,27
2018-06-05 07:46:11,27
2018-06-05 07:56:12,27
2018-06-05 08:06:13,27
2018-06-05 08:16:14,26.9
2018-06-05 08:26:14,27
2018-06-05 08:36:16,26.9
2018-06-05 08:46:17,26.9
2018-06-05 08:56:18,26.9
2018-06-05 09:06:19,26.9
2018-06-05 09:16:19,26.9
2018-06-05 09:26:21,26.9
2018-06-05 09:36:22,26.9
2018-06-05 09:46:23,26.9
2018-06-05 09:56:24,26.8
2018-06-05 10:06:26,26.8
2018-06-05 10:16:27,27
2018-06-05 10:26:28,27.3
2018-06-05 10:36:29,27.6
2018-06-05 10:46:30,27.8
2018-06-05 10:56:31,28.1
2018-06-05 11:06:32,28.2
2018-06-05 11:16:33,28.5
2018-06-05 11:26:34,28.7
2018-06-05 11:36:36,28.8
2018-06-05 11:46:37,28.9
2018-06-05 11:56:38,29.1
2018-06-05 12:06:39,29.2
2018-06-05 12:16:40,29.4
2018-06-05 12:26:43,29.4
2018-06-05 12:36:43,29.5
2018-06-05 12:46:44,29.6
2018-06-05 12:56:45,29.6
2018-06-05 13:06:46,29.7
2018-06-05 13:16:47,29.8
2018-06-05 13:26:48,29.9
2018-06-05 13:36:49,29.9
2018-06-05 13:46:51,30
2018-06-05 13:56:51,29.9
2018-06-05 14:06:53,30
2018-06-05 14:16:54,30.1
2018-06-05 14:26:56,30.1
2018-06-05 14:36:57,30.1
2018-06-05 14:46:59,30.2
2018-06-05 14:57:00,30.2
2018-06-05 15:07:01,30.2
2018-06-05 15:17:02,30.2
2018-06-05 15:27:02,30.2
2018-06-05 15:37:04,30.3
2018-06-05 15:47:04,30.2
2018-06-05 15:57:06,30.2
2018-06-05 16:07:07,30.2
2018-06-05 16:17:08,30.2
2018-06-05 16:27:09,30.4
2018-06-05 16:37:11,30.3
2018-06-05 16:47:11,30.2
2018-06-05 16:57:13,30.1
2018-06-05 17:07:14,30
2018-06-05 17:17:15,29.9
2018-06-05 17:27:16,29.9
2018-06-05 17:37:17,29.8
2018-06-05 17:47:18,29.8
2018-06-05 17:57:19,29.8
2018-06-05 18:07:20,29.7
2018-06-05 18:17:21,29.6
2018-06-05 18:27:23,29.6
2018-06-05 18:37:24,29.6
2018-06-05 18:47:25,29.5
2018-06-05 18:57:26,29.5
2018-06-05 19:07:27,29.4
2018-06-05 19:17:28,29.4
2018-06-05 19:27:29,29.4
2018-06-05 19:37:30,29.3
2018-06-05 19:47:32,29.3
2018-06-05 19:57:33,29.2
2018-06-05 20:07:33,29.2
2018-06-05 20:17:34,29.2
2018-06-05 20:27:35,29.1
2018-06-05 20:37:36,29.1
2018-06-05 20:47:38,29
2018-06-05 20:57:38,29
2018-06-05 21:07:40,29
2018-06-05 21:17:41,28.9
2018-06-05 21:27:41,28.9
2018-06-05 21:37:43,28.9
2018-06-05 21:47:43,28.8
2018-06-05 21:57:45,28.8
2018-06-05 22:07:45,28.8
2018-06-05 22:17:46,28.8
2018-06-05 22:27:47,28.7
2018-06-05 22:37:48,28.7
2018-06-05 22:47:49,28.7
2018-06-05 22:57:50,28.7
2018-06-05 23:07:51,28.6
2018-06-05 23:17:52,28.5
2018-06-05 23:27:53,28.5
2018-06-05 23:37:54,28.5
2018-06-05 23:47:55,28.5
2018-06-05 23:57:56,28.5
2018-06-06 00:07:57,28.4
2018-06-06 00:17:58,28.5
2018-06-06 00:27:59,28.4
2018-06-06 00:38:00,28.4
2018-06-06 00:48:01,28.3
2018-06-06 00:58:02,28.3
2018-06-06 01:08:03,28.4
2018-06-06 01:18:04,28.3
2018-06-06 01:28:05,28.3
2018-06-06 01:38:05,28.3
2018-06-06 01:48:06,28.3
2018-06-06 01:58:07,28.3
2018-06-06 02:08:08,28.2
2018-06-06 02:18:09,28.1
2018-06-06 02:28:09,28.2
2018-06-06 02:38:10,28.2
2018-06-06 02:48:11,28.2
2018-06-06 02:58:14,28.1
2018-06-06 03:08:15,28.1
2018-06-06 03:18:16,28.1
2018-06-06 03:28:17,28.1
2018-06-06 03:38:18,28.1
2018-06-06 03:48:18,28
2018-06-06 03:58:19,28.1
2018-06-06 04:08:20,28.1
2018-06-06 04:18:21,28.1
2018-06-06 04:28:22,28.1
2018-06-06 04:38:23,28.1
2018-06-06 04:48:24,28.1
2018-06-06 04:58:25,28.1
2018-06-06 05:08:25,28
2018-06-06 05:18:27,28
2018-06-06 05:28:28,28
2018-06-06 05:38:30,27.9
2018-06-06 05:48:31,27.9
2018-06-06 05:58:33,28
2018-06-06 06:08:33,28
2018-06-06 06:18:35,27.9
2018-06-06 06:28:35,27.9
2018-06-06 06:38:36,27.9
2018-06-06 06:48:37,27.9
2018-06-06 06:58:38,27.8
2018-06-06 07:08:39,27.8
2018-06-06 07:18:40,27.9
2018-06-06 07:28:41,27.9
2018-06-06 07:38:42,27.9
2018-06-06 07:48:43,27.9
2018-06-06 07:58:44,28.1
2018-06-06 08:08:45,28.1
2018-06-06 08:18:47,28.1
2018-06-06 08:28:48,28.2
2018-06-06 08:38:48,28.3
2018-06-06 08:48:49,28.3
2018-06-06 08:58:50,28.3
2018-06-06 09:08:51,28.3
2018-06-06 09:18:51,28.3
2018-06-06 09:28:53,28.3
2018-06-06 09:38:54,28.3
2018-06-06 09:48:55,28.2
2018-06-06 09:58:56,28.2
2018-06-06 10:08:56,28.2
2018-06-06 10:18:57,28.3
2018-06-06 10:28:58,28.2
2018-06-06 10:38:59,28.2
2018-06-06 10:49:00,28.2
2018-06-06 10:59:01,28.2
2018-06-06 11:09:02,28.2
2018-06-06 11:19:03,28.1
2018-06-06 11:29:04,28.2
2018-06-06 11:39:04,28.2
2018-06-06 11:49:05,28.1
2018-06-06 11:59:07,28.1
2018-06-06 12:09:07,28.1
2018-06-06 12:19:08,28.2
2018-06-06 12:29:09,28.1
2018-06-06 12:39:13,28.1
2018-06-06 12:49:14,28.1
2018-06-06 12:59:15,28.1
2018-06-06 13:09:16,28.1
2018-06-06 13:19:18,28.1
2018-06-06 13:29:19,28.1
2018-06-06 13:39:20,28.1
2018-06-06 13:49:21,28.1
2018-06-06 13:59:23,28.1
2018-06-06 14:09:23,28.1
2018-06-06 14:19:24,28.1
2018-06-06 14:29:26,28.1
2018-06-06 14:39:26,28.2
2018-06-06 14:49:27,28.1
2018-06-06 14:59:28,28.2
2018-06-06 15:09:29,28.2
2018-06-06 15:19:31,28.3
2018-06-06 15:29:31,28.4
2018-06-06 15:39:32,28.3
2018-06-06 15:49:34,28.3
2018-06-06 15:59:34,28.4
2018-06-06 16:09:35,28.3
2018-06-06 16:19:36,28.4
2018-06-06 16:29:37,28.4
2018-06-06 16:39:37,28.4
2018-06-06 16:49:38,28.5
2018-06-06 16:59:40,28.4
2018-06-06 17:09:40,28.4
2018-06-06 17:19:41,28.4
2018-06-06 17:29:42,28.4
2018-06-06 17:39:42,28.4
2018-06-06 17:49:43,28.4
2018-06-06 17:59:44,28.4
2018-06-06 18:09:45,28.5
