aika,arvo
2018-04-19 17:55:48,5.2
2018-04-19 18:05:49,5.2
2018-04-19 18:15:50,5.2
2018-04-19 18:25:51,5.2
2018-04-19 18:35:52,5.2
2018-04-19 18:45:52,5.3
2018-04-19 18:55:54,5.3
2018-04-19 19:05:55,5.3
2018-04-19 19:15:56,5.3
2018-04-19 19:25:56,4.9
2018-04-19 19:35:57,4.9
2018-04-19 19:45:59,4.9
2018-04-19 19:56:00,4.9
2018-04-19 20:06:01,4.9
2018-04-19 20:16:01,5
2018-04-19 20:26:02,5.1
2018-04-19 20:36:03,5.1
2018-04-19 20:46:05,5.1
2018-04-19 20:56:06,5.2
2018-04-19 21:06:08,5.2
2018-04-19 21:16:09,5.2
2018-04-19 21:26:09,5.3
2018-04-19 21:36:11,5.3
2018-04-19 21:46:12,5.3
2018-04-19 21:56:12,5.3
2018-04-19 22:06:13,4.9
2018-04-19 22:16:14,4.9
2018-04-19 22:26:16,4.9
2018-04-19 22:36:16,4.9
2018-04-19 22:46:18,4.9
2018-04-19 22:56:18,5
2018-04-19 23:06:19,5.1
2018-04-19 23:16:20,5.1
2018-04-19 23:26:21,5.1
2018-04-19 23:36:23,5.3
2018-04-19 23:46:23,5.2
2018-04-19 23:56:24,5.3
2018-04-20 00:06:25,5.3
2018-04-20 00:16:25,5.3
2018-04-20 00:26:26,5.3
2018-04-20 00:36:28,5.3
2018-04-20 00:46:29,4.8
2018-04-20 00:56:30,4.9
2018-04-20 01:06:31,4.9
2018-04-20 01:16:32,4.9
2018-04-20 01:26:33,4.9
2018-04-20 01:36:35,5
2018-04-20 01:46:35,5.1
2018-04-20 01:56:36,5.1
2018-04-20 02:06:37,5.1
2018-04-20 02:16:38,5.2
2018-04-20 02:26:39,5.2
2018-04-20 02:36:39,5.3
2018-04-20 02:46:40,5.3
2018-04-20 02:56:42,5.3
2018-04-20 03:06:42,5.3
2018-04-20 03:16:44,5.3
2018-04-20 03:26:45,5.3
2018-04-20 03:36:46,4.9
2018-04-20 03:46:46,4.9
2018-04-20 03:56:47,5
2018-04-20 04:06:48,5
2018-04-20 04:16:49,5
2018-04-20 04:26:51,5.1
2018-04-20 04:36:52,5.1
2018-04-20 04:46:53,5.1
2018-04-20 04:56:53,5.1
2018-04-20 05:06:54,5.2
2018-04-20 05:16:56,5.2
2018-04-20 05:26:57,5.3
2018-04-20 05:36:58,5.2
2018-04-20 05:46:59,5.3
2018-04-20 05:57:00,5.3
2018-04-20 06:07:01,5.3
2018-04-20 06:17:01,4.8
2018-04-20 06:27:02,4.9
2018-04-20 06:37:03,5
2018-04-20 06:47:03,4.9
2018-04-20 06:57:05,5.1
2018-04-20 07:07:06,5
2018-04-20 07:17:06,5.1
2018-04-20 07:27:08,5.1
2018-04-20 07:37:08,5.1
2018-04-20 07:47:10,5.1
2018-04-20 07:57:11,5.2
2018-04-20 08:07:12,5.2
2018-04-20 08:17:13,5.2
2018-04-20 08:27:15,5.3
2018-04-20 08:37:16,5.3
2018-04-20 08:47:16,5.3
2018-04-20 08:57:18,5.3
2018-04-20 09:07:19,4.8
2018-04-20 09:17:20,4.9
2018-04-20 09:27:22,5
2018-04-20 09:37:23,5
2018-04-20 09:47:24,5.2
2018-04-20 09:57:25,5.1
2018-04-20 10:07:26,5.1
2018-04-20 10:17:27,5.1
2018-04-20 10:27:29,5.1
2018-04-20 10:37:30,5.1
2018-04-20 10:47:31,5.1
2018-04-20 10:57:33,5.2
2018-04-20 11:07:33,5.2
2018-04-20 11:17:35,5.3
2018-04-20 11:27:36,5.3
2018-04-20 11:37:38,5.3
2018-04-20 11:47:39,5.1
2018-04-20 11:57:39,4.8
2018-04-20 12:07:41,4.9
2018-04-20 12:17:42,5
2018-04-20 12:27:43,5.1
2018-04-20 12:37:45,5.1
2018-04-20 12:47:45,5.1
2018-04-20 12:57:48,5.1
2018-04-20 13:07:48,5.1
2018-04-20 13:17:50,5.1
2018-04-20 13:27:51,5.1
2018-04-20 13:37:52,5.1
2018-04-20 13:47:52,5.2
2018-04-20 13:57:53,5.2
