aika,arvo
2018-06-03 08:44:44,22.7
2018-06-03 08:54:45,22.7
2018-06-03 09:04:46,22.6
2018-06-03 09:14:47,22.6
2018-06-03 09:24:47,22.6
2018-06-03 09:34:48,22.6
2018-06-03 09:44:50,22.6
2018-06-03 09:54:51,22.7
2018-06-03 10:04:52,22.7
2018-06-03 10:14:52,22.7
2018-06-03 10:24:53,22.7
2018-06-03 10:34:54,22.7
2018-06-03 10:44:55,22.7
2018-06-03 10:54:58,22.7
2018-06-03 11:04:59,22.7
2018-06-03 11:15:00,22.8
2018-06-03 11:25:01,22.7
2018-06-03 11:35:01,22.7
2018-06-03 11:45:02,22.8
2018-06-03 11:55:03,22.8
2018-06-03 12:05:05,22.8
2018-06-03 12:15:05,22.8
2018-06-03 12:25:06,22.8
2018-06-03 12:35:09,22.8
2018-06-03 12:45:10,22.8
2018-06-03 12:55:11,22.8
2018-06-03 13:05:13,22.8
2018-06-03 13:15:13,22.8
2018-06-03 13:25:17,22.9
2018-06-03 13:35:18,22.8
2018-06-03 13:45:19,22.9
2018-06-03 13:55:20,22.9
2018-06-03 14:05:21,22.9
2018-06-03 14:15:21,22.9
2018-06-03 14:25:23,22.9
2018-06-03 14:35:24,22.9
2018-06-03 14:45:25,22.9
2018-06-03 14:55:26,22.9
2018-06-03 15:05:27,22.9
2018-06-03 15:15:29,22.9
2018-06-03 15:25:32,22.9
2018-06-03 15:35:32,22.9
2018-06-03 15:45:34,22.9
2018-06-03 15:55:35,23
2018-06-03 16:05:36,22.9
2018-06-03 16:15:37,23
2018-06-03 16:25:38,23
2018-06-03 16:35:39,23
2018-06-03 16:45:41,23
2018-06-03 16:55:41,22.9
2018-06-03 17:05:43,22.9
2018-06-03 17:15:44,22.9
2018-06-03 17:25:45,22.9
2018-06-03 17:35:46,22.9
2018-06-03 17:45:47,22.9
2018-06-03 17:55:48,22.9
2018-06-03 18:05:50,22.9
2018-06-03 18:15:52,22.9
2018-06-03 18:25:53,22.9
2018-06-03 18:35:54,22.9
2018-06-03 18:45:55,22.9
2018-06-03 18:55:56,22.9
2018-06-03 19:05:56,22.9
2018-06-03 19:15:57,22.9
2018-06-03 19:25:58,22.9
2018-06-03 19:35:59,22.9
2018-06-03 19:46:00,22.9
2018-06-03 19:56:01,22.9
2018-06-03 20:06:02,22.9
2018-06-03 20:16:02,22.9
2018-06-03 20:26:03,22.9
2018-06-03 20:36:04,22.9
2018-06-03 20:46:05,22.9
2018-06-03 20:56:06,22.9
2018-06-03 21:06:07,22.9
2018-06-03 21:16:08,22.9
2018-06-03 21:26:09,22.8
2018-06-03 21:36:10,22.8
2018-06-03 21:46:11,22.8
2018-06-03 21:56:12,22.8
2018-06-03 22:06:13,22.8
2018-06-03 22:16:14,22.8
2018-06-03 22:26:15,22.8
2018-06-03 22:36:16,22.8
2018-06-03 22:46:17,22.8
2018-06-03 22:56:18,22.8
2018-06-03 23:06:19,22.7
2018-06-03 23:16:21,22.7
2018-06-03 23:26:22,22.7
2018-06-03 23:36:23,22.7
2018-06-03 23:46:24,22.6
2018-06-03 23:56:26,22.6
2018-06-04 00:06:27,22.6
2018-06-04 00:16:28,22.6
2018-06-04 00:26:28,22.6
2018-06-04 00:36:29,22.6
2018-06-04 00:46:30,22.6
2018-06-04 00:56:31,22.6
2018-06-04 01:06:33,22.6
2018-06-04 01:16:33,22.5
2018-06-04 01:26:35,22.5
2018-06-04 01:36:35,22.5
2018-06-04 01:46:36,22.4
2018-06-04 01:56:38,22.4
2018-06-04 02:06:38,22.4
2018-06-04 02:16:40,22.4
2018-06-04 02:26:41,22.4
2018-06-04 02:36:42,22.4
2018-06-04 02:46:43,22.4
2018-06-04 02:56:44,22.4
2018-06-04 03:06:45,22.4
2018-06-04 03:16:45,22.4
2018-06-04 03:26:46,22.4
2018-06-04 03:36:47,22.4
2018-06-04 03:46:48,22.4
2018-06-04 03:56:49,22.5
2018-06-04 04:06:50,22.4
2018-06-04 04:16:52,22.4
2018-06-04 04:26:53,22.4
2018-06-04 04:36:54,22.4
2018-06-04 04:46:55,22.4
2018-06-04 04:56:56,22.4
2018-06-04 05:06:58,22.4
2018-06-04 05:17:00,22.4
2018-06-04 05:27:01,22.4
2018-06-04 05:37:02,22.4
2018-06-04 05:47:04,22.4
2018-06-04 05:57:05,22.4
2018-06-04 06:07:06,22.4
2018-06-04 06:17:06,22.4
2018-06-04 06:27:09,22.4
2018-06-04 06:37:10,22.4
2018-06-04 06:47:10,22.4
2018-06-04 06:57:12,22.4
2018-06-04 07:07:14,22.4
2018-06-04 07:17:15,22.3
2018-06-04 07:27:16,22.4
2018-06-04 07:37:17,22.6
2018-06-04 07:47:18,22.5
2018-06-04 07:57:18,22.4
2018-06-04 08:07:21,22.4
2018-06-04 08:17:21,22.5
2018-06-04 08:27:22,22.5
2018-06-04 08:37:23,22.5
2018-06-04 08:47:24,22.5
2018-06-04 08:57:25,22.6
2018-06-04 09:07:26,22.6
2018-06-04 09:17:26,22.6
2018-06-04 09:27:27,22.6
2018-06-04 09:37:28,22.6
2018-06-04 09:47:29,22.6
2018-06-04 09:57:30,22.6
2018-06-04 10:07:32,22.6
2018-06-04 10:17:33,22.6
2018-06-04 10:27:34,22.6
2018-06-04 10:37:35,22.6
2018-06-04 10:47:37,22.4
2018-06-04 10:57:38,22.4
2018-06-04 11:07:39,22.4
2018-06-04 11:17:40,22.3
2018-06-04 11:27:41,22.3
2018-06-04 11:37:41,22.3
2018-06-04 11:47:43,21.8
2018-06-04 11:57:44,21.8
2018-06-04 12:07:45,21.7
2018-06-04 12:17:46,21.6
2018-06-04 12:27:47,21.5
2018-06-04 12:37:48,21.4
2018-06-04 12:47:50,21.3
2018-06-04 12:57:51,21.2
2018-06-04 13:07:53,21.1
2018-06-04 13:17:54,21
2018-06-04 13:27:55,21
2018-06-04 13:37:56,20.9
2018-06-04 13:47:57,20.9
2018-06-04 13:57:58,20.8
2018-06-04 14:07:59,20.7
2018-06-04 14:17:59,20.7
2018-06-04 14:28:00,20.6
2018-06-04 14:38:01,20.5
2018-06-04 14:48:03,20.5
2018-06-04 14:58:04,20.4
2018-06-04 15:08:05,20.5
2018-06-04 15:18:06,20.4
2018-06-04 15:28:08,20.4
2018-06-04 15:38:08,20.4
2018-06-04 15:48:09,20.3
2018-06-04 15:58:10,20.3
2018-06-04 16:08:11,20.4
2018-06-04 16:18:12,20.3
2018-06-04 16:28:12,20.3
2018-06-04 16:38:13,20.2
2018-06-04 16:48:16,20.2
2018-06-04 16:58:16,20.2
2018-06-04 17:08:18,20.2
2018-06-04 17:18:19,20.1
2018-06-04 17:28:19,20.1
2018-06-04 17:38:21,20
2018-06-04 17:48:21,20
2018-06-04 17:58:22,20
2018-06-04 18:08:23,20
2018-06-04 18:18:23,19.9
2018-06-04 18:24:33,2
2018-06-04 18:34:37,19.9
2018-06-04 18:44:39,19.9
2018-06-04 18:54:40,19.9
2018-06-04 19:04:41,20
2018-06-04 19:14:42,19.9
2018-06-04 19:24:44,20
2018-06-04 19:34:46,20
2018-06-04 19:44:47,19.9
2018-06-04 19:54:48,19.9
2018-06-04 20:04:50,19.9
2018-06-04 20:14:53,19.8
2018-06-04 20:24:56,19.8
2018-06-04 20:34:57,19.6
2018-06-04 20:44:57,20.5
2018-06-04 20:54:58,20.5
2018-06-04 21:05:00,20.6
2018-06-04 21:15:00,20.6
2018-06-04 21:25:02,20.5
2018-06-04 21:35:03,20.6
2018-06-04 21:45:05,20.6
2018-06-04 21:55:06,20.6
2018-06-04 22:05:07,20.6
2018-06-04 22:15:08,20.6
2018-06-04 22:25:09,20.6
2018-06-04 22:35:09,20.6
2018-06-04 22:45:10,20.6
2018-06-04 22:55:13,20.6
2018-06-04 23:05:13,20.6
2018-06-04 23:15:15,20.6
2018-06-04 23:25:16,20.6
2018-06-04 23:35:17,20.6
2018-06-04 23:45:19,20.6
2018-06-04 23:55:20,20.6
2018-06-05 00:05:21,20.7
2018-06-05 00:15:21,20.7
2018-06-05 00:25:22,20.8
2018-06-05 00:35:23,20.8
2018-06-05 00:45:25,20.8
2018-06-05 00:55:26,20.9
2018-06-05 01:05:27,20.9
2018-06-05 01:15:29,21
2018-06-05 01:25:32,21
2018-06-05 01:35:33,21.1
2018-06-05 01:45:34,21.1
2018-06-05 01:55:36,21.2
2018-06-05 02:05:37,21.2
2018-06-05 02:15:38,21.3
2018-06-05 02:25:39,21.3
2018-06-05 02:35:40,21.4
2018-06-05 02:45:41,21.4
2018-06-05 02:55:42,21.4
2018-06-05 03:05:44,21.5
2018-06-05 03:15:45,21.6
2018-06-05 03:25:46,21.6
2018-06-05 03:35:48,21.6
2018-06-05 03:45:48,21.7
2018-06-05 03:55:50,21.7
2018-06-05 04:05:50,21.7
2018-06-05 04:15:52,21.8
2018-06-05 04:25:53,21.8
2018-06-05 04:35:54,21.8
2018-06-05 04:45:55,21.9
2018-06-05 04:55:56,21.9
2018-06-05 05:05:57,21.9
2018-06-05 05:15:58,21.9
2018-06-05 05:25:58,21.9
2018-06-05 05:35:59,21.9
2018-06-05 05:46:00,21.9
2018-06-05 05:56:01,22
2018-06-05 06:06:03,22
2018-06-05 06:16:03,22
2018-06-05 06:26:04,22
2018-06-05 06:36:05,22.1
2018-06-05 06:46:06,22
2018-06-05 06:56:07,22.1
2018-06-05 07:06:08,22.1
2018-06-05 07:16:09,22.1
2018-06-05 07:26:10,22.1
2018-06-05 07:36:11,22.1
2018-06-05 07:46:11,22.1
2018-06-05 07:56:12,22.1
2018-06-05 08:06:13,22.1
2018-06-05 08:16:14,22.1
2018-06-05 08:26:14,22.2
2018-06-05 08:36:17,22.1
2018-06-05 08:46:17,22.1
2018-06-05 08:56:18,22.1
2018-06-05 09:06:19,22.2
2018-06-05 09:16:19,22.2
2018-06-05 09:26:21,22.2
2018-06-05 09:36:23,22.2
2018-06-05 09:46:23,22.2
2018-06-05 09:56:25,22.2
2018-06-05 10:06:26,22.3
2018-06-05 10:16:27,22.6
2018-06-05 10:26:28,22.8
2018-06-05 10:36:29,22.9
2018-06-05 10:46:30,23
2018-06-05 10:56:31,23.1
2018-06-05 11:06:32,23.1
2018-06-05 11:16:34,23.1
2018-06-05 11:26:35,23
2018-06-05 11:36:36,22.9
2018-06-05 11:46:37,22.9
2018-06-05 11:56:38,22.8
2018-06-05 12:06:39,22.7
2018-06-05 12:16:40,22.5
2018-06-05 12:26:43,22.4
2018-06-05 12:36:44,22.3
2018-06-05 12:46:44,22.2
2018-06-05 12:56:46,22.2
2018-06-05 13:06:46,22.1
2018-06-05 13:16:47,22.1
2018-06-05 13:26:48,22
2018-06-05 13:36:50,22.1
2018-06-05 13:46:51,22.2
2018-06-05 13:56:52,22.2
2018-06-05 14:06:53,22.2
2018-06-05 14:16:54,22.3
2018-06-05 14:26:56,22.4
2018-06-05 14:36:58,22.5
2018-06-05 14:46:59,22.6
2018-06-05 14:57:00,22.6
2018-06-05 15:07:01,22.7
2018-06-05 15:17:02,22.6
2018-06-05 15:27:02,22.4
2018-06-05 15:37:04,22.3
2018-06-05 15:47:05,22.2
2018-06-05 15:57:06,22.3
2018-06-05 16:07:07,22.3
2018-06-05 16:17:08,22.2
2018-06-05 16:27:09,22.1
2018-06-05 16:37:11,22.2
2018-06-05 16:47:12,21.9
2018-06-05 16:57:13,21.7
2018-06-05 17:07:14,21.3
2018-06-05 17:17:15,21.1
2018-06-05 17:27:16,20.9
2018-06-05 17:37:17,20.7
2018-06-05 17:47:18,20.6
2018-06-05 17:57:19,20.5
2018-06-05 18:07:20,20.5
2018-06-05 18:17:22,20.4
2018-06-05 18:27:23,20.3
2018-06-05 18:37:24,20.3
2018-06-05 18:47:25,20.2
2018-06-05 18:57:26,20.1
2018-06-05 19:07:27,20.1
2018-06-05 19:17:28,20.1
2018-06-05 19:27:29,20
2018-06-05 19:37:30,20
2018-06-05 19:47:32,20
2018-06-05 19:57:33,20
2018-06-05 20:07:33,20
2018-06-05 20:17:34,19.9
2018-06-05 20:27:35,19.9
2018-06-05 20:37:37,19.9
2018-06-05 20:47:38,19.9
2018-06-05 20:57:38,19.9
2018-06-05 21:07:40,19.9
2018-06-05 21:17:41,19.9
2018-06-05 21:27:42,19.9
2018-06-05 21:37:43,19.9
2018-06-05 21:47:43,20
2018-06-05 21:57:45,19.9
2018-06-05 22:07:45,19.9
2018-06-05 22:17:46,19.9
2018-06-05 22:27:47,20
2018-06-05 22:37:48,20
2018-06-05 22:47:49,20
2018-06-05 22:57:51,19.9
2018-06-05 23:07:51,20
2018-06-05 23:17:53,20
2018-06-05 23:27:53,20
2018-06-05 23:37:54,20
2018-06-05 23:47:55,20
2018-06-05 23:57:56,20
2018-06-06 00:07:57,20
2018-06-06 00:17:58,20
2018-06-06 00:27:59,20
2018-06-06 00:38:00,20
2018-06-06 00:48:01,20
2018-06-06 00:58:02,20
2018-06-06 01:08:03,19.9
2018-06-06 01:18:04,20
2018-06-06 01:28:05,20
2018-06-06 01:38:05,20
2018-06-06 01:48:06,20
2018-06-06 01:58:07,20
2018-06-06 02:08:08,20
2018-06-06 02:18:09,20.1
2018-06-06 02:28:09,20
2018-06-06 02:38:10,20
2018-06-06 02:48:11,20
2018-06-06 02:58:14,20
2018-06-06 03:08:15,20
2018-06-06 03:18:16,20
2018-06-06 03:28:17,20
2018-06-06 03:38:18,20.1
2018-06-06 03:48:18,20.1
2018-06-06 03:58:19,20
2018-06-06 04:08:20,20
2018-06-06 04:18:21,19.9
2018-06-06 04:28:22,19.9
2018-06-06 04:38:23,19.9
2018-06-06 04:48:24,19.9
2018-06-06 04:58:25,19.9
2018-06-06 05:08:26,19.9
2018-06-06 05:18:27,19.9
2018-06-06 05:28:29,19.9
2018-06-06 05:38:30,19.9
2018-06-06 05:48:32,19.9
2018-06-06 05:58:33,19.9
2018-06-06 06:08:34,19.9
2018-06-06 06:18:35,19.9
2018-06-06 06:28:36,20
2018-06-06 06:38:37,20
2018-06-06 06:48:38,20
2018-06-06 06:58:39,20
2018-06-06 07:08:39,20
2018-06-06 07:18:40,20
2018-06-06 07:28:41,20
2018-06-06 07:38:42,20
2018-06-06 07:48:43,19.9
2018-06-06 07:58:45,19.9
2018-06-06 08:08:45,19.9
2018-06-06 08:18:47,19.8
2018-06-06 08:28:48,19.8
2018-06-06 08:38:49,19.8
2018-06-06 08:48:49,19.7
2018-06-06 08:58:50,19.8
2018-06-06 09:08:51,19.8
2018-06-06 09:18:51,19.9
2018-06-06 09:28:53,19.8
2018-06-06 09:38:54,19.9
2018-06-06 09:48:55,19.9
2018-06-06 09:58:56,19.9
2018-06-06 10:08:56,19.9
2018-06-06 10:18:57,19.9
2018-06-06 10:28:58,19.8
2018-06-06 10:38:59,19.8
2018-06-06 10:49:01,19.8
2018-06-06 10:59:01,19.8
2018-06-06 11:09:02,19.8
2018-06-06 11:19:03,19.8
2018-06-06 11:29:04,19.8
2018-06-06 11:39:04,19.8
2018-06-06 11:49:06,19.8
2018-06-06 11:59:07,19.7
2018-06-06 12:09:07,19.6
2018-06-06 12:19:08,19.6
2018-06-06 12:29:10,19.5
2018-06-06 12:39:13,19.4
2018-06-06 12:49:14,19.4
2018-06-06 12:59:16,19.5
2018-06-06 13:09:17,19.5
2018-06-06 13:19:18,19.5
2018-06-06 13:29:20,19.4
2018-06-06 13:39:20,19.4
2018-06-06 13:49:22,19.4
2018-06-06 13:59:23,19.5
2018-06-06 14:09:23,19.4
2018-06-06 14:19:24,19.4
2018-06-06 14:29:26,19.4
2018-06-06 14:39:26,19.4
2018-06-06 14:49:27,19.4
2018-06-06 14:59:29,19.4
2018-06-06 15:09:29,19.8
2018-06-06 15:19:31,20.4
2018-06-06 15:29:31,20.6
2018-06-06 15:39:33,20.5
2018-06-06 15:49:34,20.4
2018-06-06 15:59:34,20.2
2018-06-06 16:09:35,20.1
2018-06-06 16:19:36,20
2018-06-06 16:29:37,19.9
2018-06-06 16:39:37,19.8
2018-06-06 16:49:38,19.8
2018-06-06 16:59:40,19.8
2018-06-06 17:09:40,19.7
2018-06-06 17:19:41,19.6
2018-06-06 17:29:42,19.6
2018-06-06 17:39:42,19.6
2018-06-06 17:49:44,19.5
2018-06-06 17:59:44,19.5
2018-06-06 18:09:45,19.5
2018-06-06 18:19:48,19.4
2018-06-06 18:29:48,19.5
2018-06-06 18:39:50,19.4
2018-06-06 18:49:50,19.5
2018-06-06 18:59:51,19.4
