aika,arvo
2018-04-10 09:58:29,95.1
2018-04-10 09:59:29,98.9
2018-04-10 10:00:30,95.5
2018-04-10 10:01:30,96.3
2018-04-10 10:02:30,96.1
2018-04-10 10:03:31,98.3
2018-04-10 10:04:31,96.1
2018-04-10 10:05:32,94.2
2018-04-10 10:06:32,97
2018-04-10 10:07:33,96.6
2018-04-10 10:08:34,93.9
2018-04-10 10:09:34,96.3
2018-04-10 10:10:34,97.8
2018-04-10 10:11:35,94.8
2018-04-10 10:12:35,94.2
2018-04-10 10:13:36,94
2018-04-10 10:14:36,93.8
2018-04-10 10:15:37,94.4
2018-04-10 10:16:37,94.6
2018-04-10 10:17:38,95.2
2018-04-10 10:18:38,95.7
2018-04-10 10:19:38,91.6
2018-04-10 10:20:39,93
2018-04-10 10:21:39,93.6
2018-04-10 10:22:39,90.7
2018-04-10 10:23:40,92
2018-04-10 10:24:41,92.3
2018-04-10 10:25:41,93
2018-04-10 10:26:41,91.4
2018-04-10 10:27:42,92.9
2018-04-10 10:28:42,93.6
2018-04-10 10:29:42,92.8
2018-04-10 10:30:42,94.9
2018-04-10 10:31:43,90.5
2018-04-10 10:32:43,91.7
2018-04-10 10:33:43,93.9
2018-04-10 10:34:44,92.5
2018-04-10 10:35:44,89.5
2018-04-10 10:36:45,95.3
2018-04-10 10:37:45,89.1
2018-04-10 10:38:45,97.2
2018-04-10 10:39:46,91
2018-04-10 10:40:46,90.7
2018-04-10 10:41:46,91.3
2018-04-10 10:42:46,87.4
2018-04-10 10:43:48,92.4
2018-04-10 10:44:48,88.5
2018-04-10 10:45:48,87.4
2018-04-10 10:46:49,91
2018-04-10 10:47:49,89.4
2018-04-10 10:48:49,86.2
2018-04-10 10:49:49,89.4
2018-04-10 10:50:50,87.4
2018-04-10 10:51:51,87.3
2018-04-10 10:52:52,87.2
2018-04-10 10:53:52,88.4
2018-04-10 10:54:52,86.7
2018-04-10 10:55:53,88.9
2018-04-10 10:56:53,88.7
2018-04-10 10:57:54,87.7
2018-04-10 10:58:54,89.8
2018-04-10 10:59:54,87.1
2018-04-10 11:00:54,88.2
2018-04-10 11:01:55,88
2018-04-10 11:02:55,85.5
2018-04-10 11:03:56,87.8
2018-04-10 11:04:56,85.6
2018-04-10 11:05:57,88.5
2018-04-10 11:06:57,89.2
2018-04-10 11:07:57,88.7
2018-04-10 11:08:58,85.9
2018-04-10 11:09:59,86.1
2018-04-10 11:11:00,85
2018-04-10 11:12:00,88.4
2018-04-10 11:13:01,86.5
2018-04-10 11:14:02,86.2
2018-04-10 11:15:02,84.9
2018-04-10 11:16:02,84.6
2018-04-10 11:17:03,89.8
2018-04-10 11:18:03,89.6
2018-04-10 11:19:03,85.3
2018-04-10 11:20:04,82.9
2018-04-10 11:21:04,87.6
2018-04-10 11:22:04,82.6
2018-04-10 11:23:04,97.7
2018-04-10 11:24:05,103.7
2018-04-10 11:25:05,105
2018-04-10 11:26:06,104.2
2018-04-10 11:27:06,101.2
2018-04-10 11:28:07,101.1
2018-04-10 11:29:07,103.1
2018-04-10 11:30:07,101.9
2018-04-10 11:31:08,103.5
2018-04-10 11:32:08,103
2018-04-10 11:33:08,100.7
2018-04-10 11:34:08,97.1
2018-04-10 11:35:09,101.9
2018-04-10 11:36:10,103.8
2018-04-10 11:37:10,103
2018-04-10 11:38:10,101
2018-04-10 11:39:10,96
2018-04-10 11:40:11,100
2018-04-10 11:41:11,102.7
2018-04-10 11:42:11,102.6
2018-04-10 11:43:12,100.6
2018-04-10 11:44:12,99.2
2018-04-10 11:45:13,101.7
2018-04-10 11:46:13,97.9
2018-04-10 11:47:13,99.1
2018-04-10 11:48:13,101.7
2018-04-10 11:49:14,99.3
2018-04-10 11:50:14,102.1
2018-04-10 11:51:14,99
2018-04-10 11:52:15,99.9
2018-04-10 11:53:15,98
2018-04-10 11:54:15,99.8
2018-04-10 11:55:16,102
2018-04-10 11:56:17,99.5
2018-04-10 11:57:17,98
2018-04-10 11:58:18,95
2018-04-10 11:59:18,98.7
2018-04-10 12:00:18,100.5
2018-04-10 12:01:19,97.5
2018-04-10 12:02:19,98.3
2018-04-10 12:03:19,95.5
2018-04-10 12:04:20,97
2018-04-10 12:05:20,94.2
2018-04-10 12:06:21,98.1
2018-04-10 12:07:21,97.3
2018-04-10 12:08:23,96.6
2018-04-10 12:09:23,96.5
